seriesID,state,industry_name,year,period,value
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M03,5.8
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M02,6.2
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M01,6.5
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M12,7.2
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M11,6.3
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M10,6.1
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M09,6.8
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M08,6.6
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M07,6.9
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M06,6.8
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M05,7.0
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M04,7.4
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M03,8.0
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M02,7.7
JTS000000270000000JOR,Minnesota,Total nonfarm,2022,M01,7.6
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M12,7.8
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M11,6.6
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M10,7.1
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M09,6.4
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M08,5.9
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M07,6.0
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M06,6.0
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M05,5.9
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M04,5.4
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M03,4.5
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M02,4.7
JTS000000270000000JOR,Minnesota,Total nonfarm,2021,M01,4.2
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M12,3.7
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M11,4.3
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M10,4.1
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M09,3.9
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M08,4.1
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M07,4.2
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M06,3.8
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M05,3.2
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M04,3.2
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M03,3.7
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M02,3.9
JTS000000270000000JOR,Minnesota,Total nonfarm,2020,M01,4.4
JTS000000280000000JOR,Mississippi,Total nonfarm,2024,M08,5.3
JTS000000280000000JOR,Mississippi,Total nonfarm,2024,M07,5.8
JTS000000280000000JOR,Mississippi,Total nonfarm,2024,M06,5.3
JTS000000280000000JOR,Mississippi,Total nonfarm,2024,M05,5.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2024,M04,5.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2024,M03,5.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2024,M02,5.7
JTS000000280000000JOR,Mississippi,Total nonfarm,2024,M01,5.8
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M12,5.9
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M11,6.2
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M10,6.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M09,6.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M08,6.7
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M07,6.7
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M06,6.6
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M05,6.7
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M04,6.9
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M03,6.6
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M02,6.4
JTS000000280000000JOR,Mississippi,Total nonfarm,2023,M01,6.8
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M12,6.9
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M11,7.1
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M10,6.7
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M09,7.2
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M08,6.7
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M07,7.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M06,7.0
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M05,7.0
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M04,7.1
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M03,7.7
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M02,7.0
JTS000000280000000JOR,Mississippi,Total nonfarm,2022,M01,7.1
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M12,7.0
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M11,6.6
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M10,7.2
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M09,6.8
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M08,6.8
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M07,7.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M06,7.0
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M05,7.2
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M04,6.2
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M03,6.8
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M02,5.6
JTS000000280000000JOR,Mississippi,Total nonfarm,2021,M01,4.7
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M12,5.1
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M11,5.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M10,5.1
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M09,4.9
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M08,5.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M07,5.0
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M06,5.0
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M05,4.8
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M04,3.5
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M03,3.8
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M02,4.4
JTS000000280000000JOR,Mississippi,Total nonfarm,2020,M01,4.2
JTS000000290000000JOR,Missouri,Total nonfarm,2024,M08,5.3
JTS000000290000000JOR,Missouri,Total nonfarm,2024,M07,4.5
JTS000000290000000JOR,Missouri,Total nonfarm,2024,M06,5.0
JTS000000290000000JOR,Missouri,Total nonfarm,2024,M05,4.8
JTS000000290000000JOR,Missouri,Total nonfarm,2024,M04,4.6
JTS000000290000000JOR,Missouri,Total nonfarm,2024,M03,5.0
JTS000000290000000JOR,Missouri,Total nonfarm,2024,M02,5.8
JTS000000290000000JOR,Missouri,Total nonfarm,2024,M01,6.1
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M12,5.4
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M11,5.6
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M10,5.2
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M09,5.5
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M08,5.5
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M07,5.1
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M06,5.2
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M05,5.2
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M04,5.4
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M03,5.7
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M02,6.2
JTS000000290000000JOR,Missouri,Total nonfarm,2023,M01,6.4
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M12,7.2
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M11,6.3
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M10,6.3
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M09,6.7
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M08,5.7
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M07,6.5
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M06,6.6
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M05,7.1
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M04,7.1
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M03,6.9
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M02,6.9
JTS000000290000000JOR,Missouri,Total nonfarm,2022,M01,6.9
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M12,7.3
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M11,7.2
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M10,7.4
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M09,6.7
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M08,6.7
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M07,6.0
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M06,5.9
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M05,5.8
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M04,5.4
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M03,5.3
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M02,4.9
JTS000000290000000JOR,Missouri,Total nonfarm,2021,M01,4.5
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M12,4.7
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M11,4.4
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M10,4.5
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M09,3.9
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M08,4.0
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M07,4.7
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M06,4.3
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M05,3.7
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M04,3.0
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M03,3.5
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M02,4.1
JTS000000290000000JOR,Missouri,Total nonfarm,2020,M01,4.1
JTS000000300000000JOR,Montana,Total nonfarm,2024,M08,5.9
JTS000000300000000JOR,Montana,Total nonfarm,2024,M07,5.3
JTS000000300000000JOR,Montana,Total nonfarm,2024,M06,6.1
JTS000000300000000JOR,Montana,Total nonfarm,2024,M05,6.2
JTS000000300000000JOR,Montana,Total nonfarm,2024,M04,5.9
JTS000000300000000JOR,Montana,Total nonfarm,2024,M03,5.9
JTS000000300000000JOR,Montana,Total nonfarm,2024,M02,6.6
JTS000000300000000JOR,Montana,Total nonfarm,2024,M01,6.2
JTS000000300000000JOR,Montana,Total nonfarm,2023,M12,6.4
JTS000000300000000JOR,Montana,Total nonfarm,2023,M11,6.4
JTS000000300000000JOR,Montana,Total nonfarm,2023,M10,6.1
JTS000000300000000JOR,Montana,Total nonfarm,2023,M09,6.5
JTS000000300000000JOR,Montana,Total nonfarm,2023,M08,7.0
JTS000000300000000JOR,Montana,Total nonfarm,2023,M07,5.8
JTS000000300000000JOR,Montana,Total nonfarm,2023,M06,6.8
JTS000000300000000JOR,Montana,Total nonfarm,2023,M05,6.8
JTS000000300000000JOR,Montana,Total nonfarm,2023,M04,7.3
JTS000000300000000JOR,Montana,Total nonfarm,2023,M03,7.0
JTS000000300000000JOR,Montana,Total nonfarm,2023,M02,6.8
JTS000000300000000JOR,Montana,Total nonfarm,2023,M01,7.7
JTS000000300000000JOR,Montana,Total nonfarm,2022,M12,8.2
JTS000000300000000JOR,Montana,Total nonfarm,2022,M11,7.4
JTS000000300000000JOR,Montana,Total nonfarm,2022,M10,7.7
JTS000000300000000JOR,Montana,Total nonfarm,2022,M09,7.2
JTS000000300000000JOR,Montana,Total nonfarm,2022,M08,6.9
JTS000000300000000JOR,Montana,Total nonfarm,2022,M07,8.6
JTS000000300000000JOR,Montana,Total nonfarm,2022,M06,8.5
JTS000000300000000JOR,Montana,Total nonfarm,2022,M05,8.6
JTS000000300000000JOR,Montana,Total nonfarm,2022,M04,8.7
JTS000000300000000JOR,Montana,Total nonfarm,2022,M03,8.7
JTS000000300000000JOR,Montana,Total nonfarm,2022,M02,8.7
JTS000000300000000JOR,Montana,Total nonfarm,2022,M01,8.1
JTS000000300000000JOR,Montana,Total nonfarm,2021,M12,8.0
JTS000000300000000JOR,Montana,Total nonfarm,2021,M11,7.9
JTS000000300000000JOR,Montana,Total nonfarm,2021,M10,7.9
JTS000000300000000JOR,Montana,Total nonfarm,2021,M09,7.6
JTS000000300000000JOR,Montana,Total nonfarm,2021,M08,7.8
JTS000000300000000JOR,Montana,Total nonfarm,2021,M07,8.2
JTS000000300000000JOR,Montana,Total nonfarm,2021,M06,7.9
JTS000000300000000JOR,Montana,Total nonfarm,2021,M05,7.4
JTS000000300000000JOR,Montana,Total nonfarm,2021,M04,7.0
JTS000000300000000JOR,Montana,Total nonfarm,2021,M03,6.5
JTS000000300000000JOR,Montana,Total nonfarm,2021,M02,5.7
JTS000000300000000JOR,Montana,Total nonfarm,2021,M01,5.3
JTS000000300000000JOR,Montana,Total nonfarm,2020,M12,5.1
JTS000000300000000JOR,Montana,Total nonfarm,2020,M11,5.0
JTS000000300000000JOR,Montana,Total nonfarm,2020,M10,5.0
JTS000000300000000JOR,Montana,Total nonfarm,2020,M09,5.0
JTS000000300000000JOR,Montana,Total nonfarm,2020,M08,4.9
JTS000000300000000JOR,Montana,Total nonfarm,2020,M07,4.9
JTS000000300000000JOR,Montana,Total nonfarm,2020,M06,4.2
JTS000000300000000JOR,Montana,Total nonfarm,2020,M05,4.9
JTS000000300000000JOR,Montana,Total nonfarm,2020,M04,4.7
JTS000000300000000JOR,Montana,Total nonfarm,2020,M03,4.9
JTS000000300000000JOR,Montana,Total nonfarm,2020,M02,5.2
JTS000000300000000JOR,Montana,Total nonfarm,2020,M01,5.4
JTS000000310000000JOR,Nebraska,Total nonfarm,2024,M08,5.0
JTS000000310000000JOR,Nebraska,Total nonfarm,2024,M07,3.8
JTS000000310000000JOR,Nebraska,Total nonfarm,2024,M06,4.4
JTS000000310000000JOR,Nebraska,Total nonfarm,2024,M05,4.4
JTS000000310000000JOR,Nebraska,Total nonfarm,2024,M04,4.1
JTS000000310000000JOR,Nebraska,Total nonfarm,2024,M03,4.8
JTS000000310000000JOR,Nebraska,Total nonfarm,2024,M02,5.3
JTS000000310000000JOR,Nebraska,Total nonfarm,2024,M01,4.9
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M12,5.4
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M11,5.5
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M10,5.0
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M09,5.3
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M08,5.7
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M07,4.6
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M06,5.6
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M05,5.7
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M04,5.7
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M03,5.4
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M02,5.8
JTS000000310000000JOR,Nebraska,Total nonfarm,2023,M01,6.1
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M12,6.7
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M11,5.8
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M10,5.4
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M09,6.2
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M08,5.7
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M07,6.4
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M06,6.6
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M05,6.6
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M04,7.3
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M03,7.0
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M02,6.8
JTS000000310000000JOR,Nebraska,Total nonfarm,2022,M01,7.5
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M12,6.7
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M11,6.0
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M10,6.7
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M09,6.3
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M08,6.5
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M07,5.9
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M06,6.2
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M05,5.9
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M04,5.4
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M03,5.2
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M02,5.1
JTS000000310000000JOR,Nebraska,Total nonfarm,2021,M01,4.8
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M12,4.9
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M11,5.2
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M10,4.7
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M09,4.5
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M08,4.2
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M07,4.7
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M06,3.9
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M05,3.3
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M04,3.9
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M03,3.9
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M02,4.5
JTS000000310000000JOR,Nebraska,Total nonfarm,2020,M01,4.6
JTS000000320000000JOR,Nevada,Total nonfarm,2024,M08,5.1
JTS000000320000000JOR,Nevada,Total nonfarm,2024,M07,4.3
JTS000000320000000JOR,Nevada,Total nonfarm,2024,M06,4.5
JTS000000320000000JOR,Nevada,Total nonfarm,2024,M05,4.5
JTS000000320000000JOR,Nevada,Total nonfarm,2024,M04,4.5
JTS000000320000000JOR,Nevada,Total nonfarm,2024,M03,4.7
JTS000000320000000JOR,Nevada,Total nonfarm,2024,M02,5.1
JTS000000320000000JOR,Nevada,Total nonfarm,2024,M01,5.2
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M12,5.3
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M11,5.5
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M10,5.1
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M09,6.1
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M08,6.2
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M07,5.2
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M06,5.5
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M05,5.9
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M04,6.7
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M03,6.5
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M02,6.3
JTS000000320000000JOR,Nevada,Total nonfarm,2023,M01,6.5
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M12,6.6
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M11,6.0
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M10,6.5
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M09,5.9
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M08,6.0
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M07,6.7
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M06,6.1
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M05,6.8
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M04,7.4
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M03,7.2
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M02,7.5
JTS000000320000000JOR,Nevada,Total nonfarm,2022,M01,7.0
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M12,6.8
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M11,7.4
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M10,7.4
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M09,6.9
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M08,7.9
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M07,9.1
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M06,8.6
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M05,8.3
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M04,6.9
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M03,6.7
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M02,5.6
JTS000000320000000JOR,Nevada,Total nonfarm,2021,M01,5.3
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M12,4.5
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M11,4.7
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M10,5.8
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M09,5.2
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M08,4.9
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M07,6.0
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M06,5.9
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M05,4.7
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M04,3.3
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M03,4.0
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M02,4.0
JTS000000320000000JOR,Nevada,Total nonfarm,2020,M01,4.8
JTS000000330000000JOR,New Hampshire,Total nonfarm,2024,M08,4.6
JTS000000330000000JOR,New Hampshire,Total nonfarm,2024,M07,4.6
JTS000000330000000JOR,New Hampshire,Total nonfarm,2024,M06,5.1
JTS000000330000000JOR,New Hampshire,Total nonfarm,2024,M05,5.1
JTS000000330000000JOR,New Hampshire,Total nonfarm,2024,M04,5.2
JTS000000330000000JOR,New Hampshire,Total nonfarm,2024,M03,5.4
JTS000000330000000JOR,New Hampshire,Total nonfarm,2024,M02,5.4
JTS000000330000000JOR,New Hampshire,Total nonfarm,2024,M01,5.5
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M12,5.5
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M11,5.3
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M10,5.4
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M09,5.4
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M08,5.7
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M07,5.8
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M06,5.4
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M05,5.3
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M04,6.1
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M03,6.1
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M02,6.4
JTS000000330000000JOR,New Hampshire,Total nonfarm,2023,M01,6.7
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M12,6.6
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M11,7.0
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M10,7.8
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M09,7.3
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M08,5.9
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M07,7.0
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M06,7.1
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M05,7.2
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M04,7.1
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M03,8.1
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M02,8.4
JTS000000330000000JOR,New Hampshire,Total nonfarm,2022,M01,8.0
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M12,8.3
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M11,8.0
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M10,7.6
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M09,7.1
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M08,7.6
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M07,8.3
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M06,7.7
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M05,7.6
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M04,6.7
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M03,5.9
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M02,5.8
JTS000000330000000JOR,New Hampshire,Total nonfarm,2021,M01,5.0
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M12,4.9
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M11,4.4
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M10,4.7
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M09,4.5
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M08,4.5
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M07,4.3
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M06,4.8
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M05,4.7
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M04,4.3
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M03,4.6
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M02,5.0
JTS000000330000000JOR,New Hampshire,Total nonfarm,2020,M01,4.7
JTS000000340000000JOR,New Jersey,Total nonfarm,2024,M08,4.6
JTS000000340000000JOR,New Jersey,Total nonfarm,2024,M07,4.6
JTS000000340000000JOR,New Jersey,Total nonfarm,2024,M06,4.9
JTS000000340000000JOR,New Jersey,Total nonfarm,2024,M05,5.4
JTS000000340000000JOR,New Jersey,Total nonfarm,2024,M04,4.4
JTS000000340000000JOR,New Jersey,Total nonfarm,2024,M03,5.5
JTS000000340000000JOR,New Jersey,Total nonfarm,2024,M02,4.4
JTS000000340000000JOR,New Jersey,Total nonfarm,2024,M01,4.7
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M12,4.8
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M11,4.8
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M10,4.5
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M09,5.2
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M08,4.8
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M07,5.0
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M06,4.5
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M05,4.6
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M04,5.2
JTS000000340000000JOR,New Jersey,Total nonfarm,2023,M03,5.0
